Original order,Case Number,URL Report1,URL Report2
1054,1925.03.10,http://sharkattackfile.net/spreadsheets/pdf_directory/1925.03.10-Papuan.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1925.03.10-Papuan.pdf
1053,1925.01.27.R,http://sharkattackfile.net/spreadsheets/pdf_directory/1925.01.27.R-Chorie.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1925.01.27.R-Chorie.pdf
1052,1925.01.08,http://sharkattackfile.net/spreadsheets/pdf_directory/1925.01.08-Vancouver.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1925.01.08-Vancouver.pdf
1051,1925.00.00,http://sharkattackfile.net/spreadsheets/pdf_directory/1925.00.00-Fijian boy.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1925.00.00-Fijian boy.pdf
1050,1924.11.25,http://sharkattackfile.net/spreadsheets/pdf_directory/1924.11.25-Rivas.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1924.11.25-Rivas.pdf
1049,1924.11.24,http://sharkattackfile.net/spreadsheets/pdf_directory/1924.11.24-Panama.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1924.11.24-Panama.pdf
1048,1924.11.21,http://sharkattackfile.net/spreadsheets/pdf_directory/1924.11.21-Winslow.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1924.11.21-Winslow.pdf
1047,1924.10.31.R,http://sharkattackfile.net/spreadsheets/pdf_directory/1924.10.31-Huri-Huri.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1924.10.31-Huri-Huri.pdf
1046,1924.10.18,http://sharkattackfile.net/spreadsheets/pdf_directory/1924.10.18-White.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1924.10.18-White.pdf
1045,1924.07.31,http://sharkattackfile.net/spreadsheets/pdf_directory/1924.07.31-Kornahrens.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1924.07.31-Kornahrens.pdf
1044,1924.07.14,http://sharkattackfile.net/spreadsheets/pdf_directory/1924.07.14-Weymouth.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1924.07.14-Weymouth.pdf
1043,1924.07.04,http://sharkattackfile.net/spreadsheets/pdf_directory/1924.07.04-boat-NewportBeach.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1924.07.04-boat-NewportBeach.pdf
1042,1924.06.18,http://sharkattackfile.net/spreadsheets/pdf_directory/1924.06.18-Martin.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1924.06.18-Martin.pdf
1041,1924.04.25,http://sharkattackfile.net/spreadsheets/pdf_directory/1924.04.25-Conroy.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1924.04.25-Conroy.pdf
1040,1924.04.22,http://sharkattackfile.net/spreadsheets/pdf_directory/1924.04.22-Staden.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1924.04.22-Staden.pdf
1039,1924.04.20,http://sharkattackfile.net/spreadsheets/pdf_directory/1924.04.20-Knight.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1924.04.20-Knight.pdf
1038,1924.03.28.R,http://sharkattackfile.net/spreadsheets/pdf_directory/1924.03.28.R-Savo-Island.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1924.03.28.R-Savo-Island.pdf
1037,1924.03.24,http://sharkattackfile.net/spreadsheets/pdf_directory/1924.03.24.Sisargas.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1924.03.24.Sisargas.pdf
1036,1924.02.13,http://sharkattackfile.net/spreadsheets/pdf_directory/1924.02.13-Derritt.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1924.02.13-Derritt.pdf
1035,1924.02.08,http://sharkattackfile.net/spreadsheets/pdf_directory/1924.02.08-Dullroy.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1924.02.08-Dullroy.pdf
1034,1924.01.29,http://sharkattackfile.net/spreadsheets/pdf_directory/1924.01.29-Schultz.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1924.01.29-Schultz.pdf
1033,1924.01.25,http://sharkattackfile.net/spreadsheets/pdf_directory/1924.01.25-StGeorgesStrand.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1924.01.25-StGeorgesStrand.pdf
1032,1924.01.19,http://sharkattackfile.net/spreadsheets/pdf_directory/1924.01.19-Brown.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1924.01.19-Brown.pdf
1031,1923.12.12,http://sharkattackfile.net/spreadsheets/pdf_directory/1923.12.12-Wohill.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1923.12.12-Wohill.pdf
1030,1923.12.02,http://sharkattackfile.net/spreadsheets/pdf_directory/1923.12.02 - Elton.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1923.12.02 - Elton.pdf
1029,1923.11.23,http://sharkattackfile.net/spreadsheets/pdf_directory/1923.11.23-KoepangIslanders.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1923.11.23-KoepangIslanders.pdf
1028,1923.11.02,http://sharkattackfile.net/spreadsheets/pdf_directory/1923.11.02-BellingerHead.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1923.11.02-BellingerHead.pdf
1027,1923.10.20,http://sharkattackfile.net/spreadsheets/pdf_directory/1923.10.20-BotanyBay.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1923.10.20-BotanyBay.pdf
1026,1923.10.17,http://sharkattackfile.net/spreadsheets/pdf_directory/1923.10.17-boat-Taree.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1923.10.17-boat-Taree.pdf
1025,1923.10.16,http://sharkattackfile.net/spreadsheets/pdf_directory/1923.10.16-Amano.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1923.10.16-Amano.pdf
1024,1923.08.08,http://sharkattackfile.net/spreadsheets/pdf_directory/1923.08.08-Blair.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1923.08.08-Blair.pdf
1023,1923.07.02.R,http://sharkattackfile.net/spreadsheets/pdf_directory/1923.07.02-Mildred-Diver.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1923.07.02-Mildred-Diver.pdf
1022,1923.06.16,http://sharkattackfile.net/spreadsheets/pdf_directory/1923.06.16-Rigby.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1923.06.16-Rigby.pdf
1021,1923.06.06,http://sharkattackfile.net/spreadsheets/pdf_directory/1923.06.06-AllAmerica.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1923.06.06-AllAmerica.pdf
1020,1923.05.23.R,http://sharkattackfile.net/spreadsheets/pdf_directory/1923.05.23.R-Evensen.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1923.05.23.R-Evensen.pdf
1019,1923.05.22,http://sharkattackfile.net/spreadsheets/pdf_directory/1923.05.22-Masoyo.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1923.05.22-Masoyo.pdf
1018,1923.03.18,http://sharkattackfile.net/spreadsheets/pdf_directory/1923.03.18-Solomon.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1923.03.18-Solomon.pdf
1017,1923.02.00,http://sharkattackfile.net/spreadsheets/pdf_directory/1923.02.00.a-PuertoRican.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1923.02.00.a-PuertoRican.pdf
1016,1923.01.27.b,http://sharkattackfile.net/spreadsheets/pdf_directory/1923.01.27.b-Hayes.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1923.01.27.b-Hayes.pdf
1015,1923.01.27.a,http://sharkattackfile.net/spreadsheets/pdf_directory/1923.01.27.a-Robertson.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1923.01.27.a-Robertson.pdf
1014,1923.01.13,http://sharkattackfile.net/spreadsheets/pdf_directory/1923.01.13-seaplaneColumbus.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1923.01.13-seaplaneColumbus.pdf
1013,1923.00.00.c,http://sharkattackfile.net/spreadsheets/pdf_directory/1923.00.00.c - NJ fisherman.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1923.00.00.c - NJ fisherman.pdf
1012,1923.00.00.b,http://sharkattackfile.net/spreadsheets/pdf_directory/1923.00.00.b-FortDrum.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1923.00.00.b-FortDrum.pdf
1011,1923.00.00.a,http://sharkattackfile.net/spreadsheets/pdf_directory/1923.00.00.a-NJ fisherman.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1923.00.00.a-NJ fisherman.pdf
1010,1923.00.00.a,http://sharkattackfile.net/spreadsheets/pdf_directory/1923.00.00.a-NJ fisherman.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1923.00.00.a-NJ fisherman.pdf
1009,1922.12.14,http://sharkattackfile.net/spreadsheets/pdf_directory/1922.12.14-KatherineBourne.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1922.12.14-KatherineBourne.pdf
1008,1922.12.05,http://sharkattackfile.net/spreadsheets/pdf_directory/1922.12.05-Gassman.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1922.12.05-Gassman.pdf
1007,1922.09.29,http://sharkattackfile.net/spreadsheets/pdf_directory/1922.09.29-Barbados.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1922.09.29-Barbados.pdf
1006,1922.10.29,http://sharkattackfile.net/spreadsheets/pdf_directory/1922.10.29-HRW.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1922.10.29-HRW.pdf
1005,1922.09.28,http://sharkattackfile.net/spreadsheets/pdf_directory/1922.09.28-TerritorialSurveyor.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1922.09.28-TerritorialSurveyor.pdf
1004,1922.09.26.R,http://sharkattackfile.net/spreadsheets/pdf_directory/1922.09.26.R-Lee.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1922.09.26.R-Lee.pdf
1003,1922.09.21.R,http://sharkattackfile.net/spreadsheets/pdf_directory/1922.09.21-GoslinBoat.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1922.09.21-GoslinBoat.pdf
1002,1922.07.19,http://sharkattackfile.net/spreadsheets/pdf_directory/1922.07.19-L'Engle.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1922.07.19-L'Engle.pdf
1001,1922.06.17,http://sharkattackfile.net/spreadsheets/pdf_directory/1922.06.17-MacLatchie.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1922.06.17-MacLatchie.pdf
1000,1922.05.24,http://sharkattackfile.net/spreadsheets/pdf_directory/1922.05.24-Leon.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1922.05.24-Leon.pdf
999,1922.05.06,http://sharkattackfile.net/spreadsheets/pdf_directory/1922.05.06-Pells.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1922.05.06-Pells.pdf
998,1922.04.26,http://sharkattackfile.net/spreadsheets/pdf_directory/1922.04.26-Munro.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1922.04.26-Munro.pdf
997,1922.03.20,http://sharkattackfile.net/spreadsheets/pdf_directory/1922.03.20-Jamaica.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1922.03.20-Jamaica.pdf
996,1922.03.13,http://sharkattackfile.net/spreadsheets/pdf_directory/1922.03.13-Lopez.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1922.03.13-Lopez.pdf
995,1922.03.02,http://sharkattackfile.net/spreadsheets/pdf_directory/1922.03.02-Gannon.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1922.03.02-Gannon.pdf
994,1922.02.22.R,http://sharkattackfile.net/spreadsheets/pdf_directory/1922.02.22.R-Whiteley.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1922.02.22.R-Whiteley.pdf
993,1922.02.04,http://sharkattackfile.net/spreadsheets/pdf_directory/1922.02.04-Coughlan.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1922.02.04-Coughlan.pdf
992,1922.01.28.R,http://sharkattackfile.net/spreadsheets/pdf_directory/1922.01.28.R-Haroun-al-Raschid.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1922.01.28.R-Haroun-al-Raschid.pdf
991,1922.01.15,http://sharkattackfile.net/spreadsheets/pdf_directory/1922.01.15-Milroy.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1922.01.15-Milroy.pdf
990,1922.01.13,http://sharkattackfile.net/spreadsheets/pdf_directory/1922.01.13-Bevan.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1922.01.13-Bevan.pdf
989,1922.01.04,http://sharkattackfile.net/spreadsheets/pdf_directory/1922.01.04-JManningRowe.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1922.01.04-JManningRowe.pdf
988,1921.12.11,http://sharkattackfile.net/spreadsheets/pdf_directory/1921.12.11-Murphy.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1921.12.11-Murphy.pdf
987,1921.11.27.b,http://sharkattackfile.net/spreadsheets/pdf_directory/1921.11.27.a-b-Jack.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1921.11.27.a-b-Jack.pdf
986,1921.11.27.a,http://sharkattackfile.net/spreadsheets/pdf_directory/1921.11.27.a-b-Jack.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1921.11.27.a-b-Jack.pdf
985,1921.11.15.R,http://sharkattackfile.net/spreadsheets/pdf_directory/1921.11.15.R-Fiji.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1921.11.15.R-Fiji.pdf
984,1921.10.12,http://sharkattackfile.net/spreadsheets/pdf_directory/1921.10.12-Hinchinbrook-Island.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1921.10.12-Hinchinbrook-Island.pdf
983,1921.10.04,http://sharkattackfile.net/spreadsheets/pdf_directory/1921.10.04-Schamok.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1921.10.04-Schamok.pdf
982,1921.09.00,http://sharkattackfile.net/spreadsheets/pdf_directory/1921.09.00-Roberts.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1921.09.00-Roberts.pdf
981,1921.08.29.R,http://sharkattackfile.net/spreadsheets/pdf_directory/1921.08.29.R-Hayadi.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1921.08.29.R-Hayadi.pdf
980,1921.08.28,http://sharkattackfile.net/spreadsheets/pdf_directory/1921.08.28-Abernathy.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1921.08.28-Abernathy.pdf
979,1921.01.11.R,http://sharkattackfile.net/spreadsheets/pdf_directory/1921.01.11.R-Cavite.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1921.01.11.R-Cavite.pdf
978,1920.11.29,http://sharkattackfile.net/spreadsheets/pdf_directory/1920.11.29-Gibbs.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1920.11.29-Gibbs.pdf
977,1921.08.22,http://sharkattackfile.net/spreadsheets/pdf_directory/1921.08.22-ECP.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1921.08.22-ECP.pdf
976,1920.11.22,http://sharkattackfile.net/spreadsheets/pdf_directory/1920.11.22-Davies.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1920.11.22-Davies.pdf
975,1920.11.04,http://sharkattackfile.net/spreadsheets/pdf_directory/1920.11.04-Philippines.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1920.11.04-Philippines.pdf
974,1920.07.14,http://sharkattackfile.net/spreadsheets/pdf_directory/1920.07.14-McCann.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1920.07.14-McCann.pdf
973,1920.07.05.R,http://sharkattackfile.net/spreadsheets/pdf_directory/1920.07.05.R-Japanese-DIver.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1920.07.05.R-Japanese-DIver.pdf
972,1920.06.29,http://sharkattackfile.net/spreadsheets/pdf_directory/1920.06.29-Green.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1920.06.29-Green.pdf
971,1920.06.27,http://sharkattackfile.net/spreadsheets/pdf_directory/1920.06.27-Hubbard.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1920.06.27-Hubbard.pdf
970,1920.03.08,http://sharkattackfile.net/spreadsheets/pdf_directory/1920.03.08-Burgess.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1920.03.08-Burgess.pdf
969,1920.01.24.R.b,http://sharkattackfile.net/spreadsheets/pdf_directory/1920.01.24.R.b-TorresStrait-diver.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1920.01.24.R.b-TorresStrait-diver.pdf
968,1920.02.03,http://sharkattackfile.net/spreadsheets/pdf_directory/1920.02.03-Toft.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1920.02.03-Toft.pdf
967,1920.01.24.R.a,http://sharkattackfile.net/spreadsheets/pdf_directory/1920.01.24.R.a-JapaneseDiver.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1920.01.24.R.a-JapaneseDiver.pdf
966,1920.01.15,http://sharkattackfile.net/spreadsheets/pdf_directory/1920.01.15-Miller.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1920.01.15-Miller.pdf
965,1920.00.00.b,http://sharkattackfile.net/spreadsheets/pdf_directory/1920.00.00.c-Jamaica.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1920.00.00.c-Jamaica.pdf
964,1920.00.00.b,http://sharkattackfile.net/spreadsheets/pdf_directory/1920.00.00.b-StanleyBay.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1920.00.00.b-StanleyBay.pdf
963,1920.00.00.a,http://sharkattackfile.net/spreadsheets/pdf_directory/1920.00.00.a-TugelaRiver.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1920.00.00.a-TugelaRiver.pdf
962,1919.12.30.R,http://sharkattackfile.net/spreadsheets/pdf_directory/1919.12.30.R-Brothy.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1919.12.30.R-Brothy.pdf
961,1919.12.07,http://sharkattackfile.net/spreadsheets/pdf_directory/1919.12.07-Ridley.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1919.12.07-Ridley.pdf
960,1919.11.18,http://sharkattackfile.net/spreadsheets/pdf_directory/1919.11.18-sailor.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1919.11.18-sailor.pdf
959,1919.09.12,http://sharkattackfile.net/spreadsheets/pdf_directory/1919.09.12-CostaRica.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1919.09.12-CostaRica.pdf
958,1919.08.10,http://sharkattackfile.net/spreadsheets/pdf_directory/1919.08.10-Eaton.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1919.08.10-Eaton.pdf
957,1919.05.29,http://sharkattackfile.net/spreadsheets/pdf_directory/1919.05.29-WE-Davis.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1919.05.29-WE-Davis.pdf
956,1919.04.06,http://sharkattackfile.net/spreadsheets/pdf_directory/1919.04.06-Rose-Koegler.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1919.04.06-Rose-Koegler.pdf
955,1919.03.16,http://sharkattackfile.net/spreadsheets/pdf_directory/1919.03.16-Cadets.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1919.03.16-Cadets.pdf
954,1919.01.17,http://sharkattackfile.net/spreadsheets/pdf_directory/1919.01.17-Arkell.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1919.01.17-Arkell.pdf
953,1919.01.15,http://sharkattackfile.net/spreadsheets/pdf_directory/1919.01.15-Tahuna-Beach.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1919.01.15-Tahuna-Beach.pdf
952,1919.01.09,http://sharkattackfile.net/spreadsheets/pdf_directory/1919.01.09-Simpson.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1919.01.09-Simpson.pdf
951,1919.01.05,http://sharkattackfile.net/spreadsheets/pdf_directory/1919.01.05-Hoey.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1919.01.05-Hoey.pdf
950,1919.00.00.R,http://sharkattackfile.net/spreadsheets/pdf_directory/1919.00.00.R-Savona.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1919.00.00.R-Savona.pdf
949,1919.00.00,http://sharkattackfile.net/spreadsheets/pdf_directory/1919.00.00-MrsAvery.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1919.00.00-MrsAvery.pdf
948,1918.11.00.b,http://sharkattackfile.net/spreadsheets/pdf_directory/1918.11.00.b-Mayamura.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1918.11.00.b-Mayamura.pdf
947,1918.11.00.a,http://sharkattackfile.net/spreadsheets/pdf_directory/1918.11.00.a-Una.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1918.11.00.a-Una.pdf
946,1918.09.19,http://sharkattackfile.net/spreadsheets/pdf_directory/1918.09.19-Bartlett.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1918.09.19-Bartlett.pdf
945,1918.03.22,http://sharkattackfile.net/spreadsheets/pdf_directory/1918.03.22-Cook.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1918.03.22-Cook.pdf
944,1918.00.00,http://sharkattackfile.net/spreadsheets/pdf_directory/1918.00.00-Asai.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1918.00.00-Asai.pdf
943,1917.12.15,http://sharkattackfile.net/spreadsheets/pdf_directory/1917.12.15-Dean.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1917.12.15-Dean.pdf
942,1917.11.00,http://sharkattackfile.net/spreadsheets/pdf_directory/1917.11.00-Magellan.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1917.11.00-Magellan.pdf
941,1917.09.21,http://sharkattackfile.net/spreadsheets/pdf_directory/1917.09.21-Thompson.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1917.09.21-Thompson.pdf
940,1917.09.09,http://sharkattackfile.net/spreadsheets/pdf_directory/1917.09.09-Nakuina.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1917.09.09-Nakuina.pdf
939,1917.09.00,http://sharkattackfile.net/spreadsheets/pdf_directory/1917.09.00-Panama.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1917.09.00-Panama.pdf
938,1917.07.18,http://sharkattackfile.net/spreadsheets/pdf_directory/1917.07.18-WmSinker.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1917.07.18-WmSinker.pdf
937,1917.07.15,http://sharkattackfile.net/spreadsheets/pdf_directory/1917.07.15-Mariston-ship.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1917.07.15-Mariston-ship.pdf
936,1917.06.03,http://sharkattackfile.net/spreadsheets/pdf_directory/1917.06.03-Pierpont.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1917.06.03-Pierpont.pdf
935,1917.05.31,http://sharkattackfile.net/spreadsheets/pdf_directory/1917.05.31-EE.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1917.05.31-EE.pdf
934,1917.05.05,http://sharkattackfile.net/spreadsheets/pdf_directory/1917.05.05-Arab.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1917.05.05-Arab.pdf
933,1917.00.00,http://sharkattackfile.net/spreadsheets/pdf_directory/1917.00.00-SpongeDiver.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1917.00.00-SpongeDiver.pdf
932,1916.12.30,http://sharkattackfile.net/spreadsheets/pdf_directory/1916.12.30-Ford.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1916.12.30-Ford.pdf
931,1916.12.08.b,http://sharkattackfile.net/spreadsheets/pdf_directory/1916.12.08.a-b-German.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1916.12.08.a-b-German.pdf
930,1916.12.08.a,http://sharkattackfile.net/spreadsheets/pdf_directory/1916.12.08.a-b-German.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1916.12.08.a-b-German.pdf
929,1916.11.15,http://sharkattackfile.net/spreadsheets/pdf_directory/1916.11.15-ClarenceWare.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1916.11.15-ClarenceWare.pdf
928,1916.11.10,http://sharkattackfile.net/spreadsheets/pdf_directory/1916.11.10-Gregson.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1916.11.10-Gregson.pdf
927,1916.11.09,http://sharkattackfile.net/spreadsheets/pdf_directory/1916.11.09-Poultney.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1916.11.09-Poultney.pdf
926,1916.10.11,http://sharkattackfile.net/spreadsheets/pdf_directory/1916.10.11-Hanscom.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1916.10.11-Hanscom.pdf
925,1916.08.24,http://sharkattackfile.net/spreadsheets/pdf_directory/1916.08.24-Lerey.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1916.08.24-Lerey.pdf
924,1916.07.26,http://sharkattackfile.net/spreadsheets/pdf_directory/1916.07.26-Nelson.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1916.07.26-Nelson.pdf
923,1916.07.13.b,http://sharkattackfile.net/spreadsheets/pdf_directory/1916.07.13.b-Hoffman.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1916.07.13.b-Hoffman.pdf
922,1916.07.13,http://sharkattackfile.net/spreadsheets/pdf_directory/1916.07.13.a-Richards.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1916.07.13.a-Richards.pdf
921,1916.07.12.c,http://sharkattackfile.net/spreadsheets/pdf_directory/1916.07.12.c-Dunn.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1916.07.12.c-Dunn.pdf
920,1916.07.12.b,http://sharkattackfile.net/spreadsheets/pdf_directory/1916.07.12.a-b-Stillwell-Fisher.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1916.07.12.a-b-Stillwell-Fisher.pdf
919,1916.07.12.a,http://sharkattackfile.net/spreadsheets/pdf_directory/1916.07.12.a-b-Stillwell-Fisher.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1916.07.12.a-b-Stillwell-Fisher.pdf
918,1916.07.11,http://sharkattackfile.net/spreadsheets/pdf_directory/1916.07.11-Wichman-Ramos.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1916.07.11-Wichman-Ramos.pdf
917,1916.07.08,http://sharkattackfile.net/spreadsheets/pdf_directory/1916.07.08-GrandCanary.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1916.07.08-GrandCanary.pdf
916,1916.07.07,http://sharkattackfile.net/spreadsheets/pdf_directory/1916.07.07-Sailor.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1916.07.07-Sailor.pdf
915,1916.07.06,http://sharkattackfile.net/spreadsheets/pdf_directory/1916.07.06-Bruder.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1916.07.06-Bruder.pdf
914,1916.07.01,http://sharkattackfile.net/spreadsheets/pdf_directory/1916.07.01-Vansant.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1916.07.01-Vansant.pdf
913,1916.06.30,http://sharkattackfile.net/spreadsheets/pdf_directory/1916.06.30-AtlanticCity.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1916.06.30-AtlanticCity.pdf
912,1916.06.24.R,http://sharkattackfile.net/spreadsheets/pdf_directory/1916.06.24.R-Matheson.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1916.06.24.R-Matheson.pdf
911,1916.06.23,http://sharkattackfile.net/spreadsheets/pdf_directory/1916.06.23-Crouse.pdf,http://sharkattackfile.net/spreadsheets/pdf_directory/1916.06.23-Crouse.pdf
